Cu_vng149_KO_set2_160min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_-030min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_000min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_005min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_010min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_020min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_040min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_080min_vs_NRC-1h1.sig	unpublished
Cu_vng1179_set2_160min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_-030min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_000min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_005min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_010min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_020min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_040min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_080min_vs_NRC-1h1.sig	unpublished
Cu_NRC1_set2_160min_vs_NRC-1h1.sig	unpublished
Ni_0.5_vs_NRC-1d.sig	Kaur, 2006
Ni_0.75_vs_NRC-1d.sig	Kaur, 2006
Ni_1.5_vs_NRC-1d.sig	Kaur, 2006
Ni_0.0_vs_NRC-1d.sig	Kaur, 2006
ni__0000um_vs_NRC-1c	Kaur, 2006
ni__0500um_vs_NRC-1c	Kaur, 2006
ni__0750um_vs_NRC-1c	Kaur, 2006
ni__1500um_vs_NRC-1c	Kaur, 2006
sirR_0a_vs_NRC-1d.sig	Kaur, 2006
sirR_0b_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_0800um_a_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_0800um_b_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_1500um_a_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_1500um_b_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_1000um_a_vs_NRC-1d.sig	Kaur, 2006
sirR_Mn_1000um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_0a_vs_NRC-1d.sig	Kaur, 2006
ura3_0b_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_0700um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_0700um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_0850um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_0850um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_1000um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Cu_1000um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_0800um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_0800um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_1500um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_1500um_b_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_1000um_a_vs_NRC-1d.sig	Kaur, 2006
ura3_Mn_1000um_b_vs_NRC-1d.sig	Kaur, 2006
vng1179_0a_vs_NRC-1d.sig	unpublished
vng1179_0b_vs_NRC-1d.sig	unpublished
vng1179_Cu_0700um_a_vs_NRC-1d.sig	unpublished
vng1179_Cu_0700um_b_vs_NRC-1d.sig	unpublished
vng1179_Cu_0850um_a_vs_NRC-1d.sig	unpublished
vng1179_Cu_0850um_b_vs_NRC-1d.sig	unpublished
vng1179_Cu_1000um_a_vs_NRC-1d.sig	unpublished
vng1179_Cu_1000um_b_vs_NRC-1d.sig	unpublished
mn__0800um_vs_NRC-1	Kaur, 2006
mn__1000um_vs_NRC-1	Kaur, 2006
mn__1500um_vs_NRC-1	Kaur, 2006
fe__2000um_vs_NRC-1	Kaur, 2006
fe__4000um_vs_NRC-1	Kaur, 2006
fe__6000um_vs_NRC-1	Kaur, 2006
fe__7000um_vs_NRC-1	Kaur, 2006
feso4__-0001m_vs_NRC-1	unpublished
feso4__0000m_vs_NRC-1	unpublished
feso4__0005m_vs_NRC-1b	unpublished
feso4__0010m_vs_NRC-1b	unpublished
feso4__0015m_vs_NRC-1b	unpublished
feso4__0020m_vs_NRC-1	unpublished
feso4__0025m_vs_NRC-1b	unpublished
feso4__0040m_vs_NRC-1	unpublished
feso4__0080m_vs_NRC-1	unpublished
feso4__0160m_vs_NRC-1	unpublished
feso4__0320m_vs_NRC-1	unpublished
Dip_0.025_vs_NRC-1d.sig	unpublished
Dip_0.100_vs_NRC-1d.sig	unpublished
Dip_0.250_vs_NRC-1d.sig	unpublished
Dip_0.000_vs_NRC-1d.sig	unpublished
Co_0.2_vs_NRC-1d.sig	Kaur, 2006
Co_0.3_vs_NRC-1d.sig	Kaur, 2006
Co_0.5_vs_NRC-1d.sig	Kaur, 2006
Co_0.0_vs_NRC-1d.sig	Kaur, 2006
co__0000um_vs_NRC-1c	Kaur, 2006
co__0200um_vs_NRC-1c	Kaur, 2006
co__0300um_vs_NRC-1c	Kaur, 2006
co__0500um_vs_NRC-1c	Kaur, 2006
idr1_40min_+Fe_vs_NRC1-h1.sig	Schmid, 2009
idr1_40min_-Fe_vs_NRC1-h1.sig	Schmid, 2009
idr1_60_min_-Fe_vs_NRC1-h1.sig	Schmid, 2009
idr1_60min_+Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_0min_vs_NRC1-h1.sig	Schmid, 2009
idr2_20min_+Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_20min_-Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_40min_+Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_40min_-Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_60min_+Fe_vs_NRC1-h1.sig	Schmid, 2009
idr2_60min_-Fe_vs_NRC1-h1.sig	Schmid, 2009
sirR_0min_vs_NRC1_h1.sig	unpublished
sirR_20min_+Fe_vs_NRC1_h1.sig	unpublished
sirR_20min_-Fe_vs_NRC1_h1.sig	unpublished
sirR_40min_+Fe_vs_NRC1_h1.sig	unpublished
sirR_40min_-Fe_vs_NRC1_h1.sig	unpublished
sirR_60min_+Fe_vs_NRC1_h1.sig	unpublished
sirR_60min_-Fe_vs_NRC1_h1.sig	unpublished
ura3_40min_+Fe_vs_NRC1-h1.sig	unpublished
zim__LO_L_vs_NRC-1	unpublished
